TEXTS,RESULT
"wooriga
10배농축으로 진한
""와일드망고씨앗추출분말""
WILD
MANGO
100%
15
앙2
와일드망고
NATURAL
WILD MANGO SEED EXTRACT POWDER
와일드당고씨앗 100%
RAW NATURAL
10대농와었당고앗추출분
NETWT 200
SUPER POWDER+
""와일드망고가 뭔가요""
와일드망고는 우리가 시중에서 흔히 보는 망고가 아닌 아프리카에서
자생하는 야생망고를 말합니다.",0
"와일드망고의 과육이 아닌
영양분이 가득한 씨앗을 채집하여 건조 후 분말형태로 가공합니다.",0
와일드망고 종자추출물 100%외 다른 첨가물은 들어있지 않습니다.,0
"10배농축 와일드망고씨앗 슈퍼파우더
10배농축 와일드망고씨앗추출 100% 분말입니다.",0
"미국산
‘넣지 않았습니다.""
우리가 스토리의 추출분말에는 합성 착향료, 색소, 방부제
등 다른 그 어떤 첨가물도 넣지 않았습니다.
담았습니다.""
99
와일드망고 씨앗을 분말형태로 그대로 담았습니다.
10배로 농축하여 추출한 고농축 분말로
소량만 섭취하셔도 충분합니다.
이렇게 드세요.""
32
와일드망고
ICOK
NATURAL
WILD MANGO SEED EXTRACT POWDER
와일드앙고씨앗 100%
RAW NATURAL
10명공축외일드양고 추출분
NETWT 200
SUPER POWDER+
# 그냥 드시거나 음료와 함께 드세요.
동봉된 스푼으로 0.5 스푼씩 충분한 물과 함께 섭취하세요.
물이나 음료에 타서 잘섞어서 드셔도 좋습니다.
#다양한 요리에
넣어보세요.
샐러드, 시리얼, 아이스크림등 다양한 요리에 넣어 드세요.
빵이나 쿠키등 베이킹 재료로도 좋아요.
“패키지는 이렇게”
와일드망고
슈퍼파우더+(고급용기형)는
전용박스에 포장하고
파우더용 스푼이 동봉되어 있어
선물용으로도 좋습니다.
WLD MANGO SEEO EXTRACT POWDER
3세
4
9ssg2100%
RAW NATURAL
NTAT 00
SUPER POWDER
SUPER POWDER+
고주파실링포장으로제품의 변질을 막고개봉 후에도
보다신선하게 보관하실 수 있습니다.
우리가스토리의 파우더 제품에는 품질유지를 위해
제습제가 들어있습니다. 절대로 먹지 마세요.
제품명 : 아프리카(와일드)망고종자추출는
식품의유형 : 기타가공품
원재료명 및 함량 : 아프리카망고 종자 100%
보관방법 : 고온다습, 직사광선을 피해 서늘하고 건조한곳에 보관.
원산지 : 미국산
와일드망고
ww
WDMANGO SEEO EXTRACT POWDER
개봉 후에는 밀폐하여 냉동 또는 냉장보관하는것이 좋습니다.
44 2524
gsR24100%
RAW NATURAL
소분/판매원 및 광고주체 : (주)우리가스토리
NTAT 200
경기 양주시 은현면 운하로 434번길 2-9(하패리)
SUPER POWDER +
소비자상담실 : 1522-3443
와일드 망고씨앗 추출 분말
은배농축으로 더 진한",1
"제품명| 코스타디오르 올리바 올리브오일
|식품유형 | 혼합올리브유
|업소명 및 주이마트 020380-5678
|소재지 서울시 성동구 뚝섬로 377성수동2가)
|제조사| Costa Dioro S.PA.
유동기한 | 제품 별도 표시일까지 (일,월년 순)
내용량1L8.200kcal
|본사로명 정제올리브유85%, 엑스트라버진올리브유15%
상제질| 용기유리뚜껑폴리에틸렌마개폴리염화비닐
1원산자: 이탈리아
|본 제품은 공정거래위원회 고시 소비자분쟁해결기준에 의거
교환 또는 보상 받을 수 있습니다.",1
"L보관방법, 직사광선을 피해 서늘한 곳에 보관하십시오.",0
"|1부정· 불량식품 신고는 국번 없이 1399
번품 및 교환장소: 구입처 및 수입원
영양정보
나트륨 Omg 0%
지방 91g 169%
|콜레스테롤 Omg 0%
유리
뚜껑'LDPE
마개:PVC
종 내용량 1L 100ml당 820kcal
탄수화물 Og 0%
트랜스지방 0.5g
단백질 0g 0%
당류 0g 0%
포화지방 15g 100%
|일 영양성분 기준치에 대한 비율(%)은 2,000Kcal 기준이
L개인의 필요 열량에 따라 다를 수 있습니다.",0
"15 43
7.06 2
'문의령 혼합음료 원재료영장제수 백설탕 자몽치지노주에기모
행시0000ㅜO
E산,구천신, 구천삼(터를 산전 사에
B01 장제소금(국산) 제호농축액 이SK
:100TO-서
LOTTE
04TO
HROT
2424R0
2P
AAP국산) 러문성농축책 세문3,0스
이
로 료러스, 찢인 글타인산니트를 회
호소리루원 · 유통기한: 용기상단 또는
정포기일까지·제조원 롯대칠성음료㈜ RAC 대전광역시
휴(·동악보고연호 05S8-원 롯데철성음료㈜
일6 보조상법 직시경강을 피여 사늘한곳제
명후는 한드시 방방보관하고 빌회드(이바럽다
했상되니용물이 변집되었을 경우 음용하지 마십시오.
'E 을또는 부유이 정 수입의 통는 이상이 없으로
198-평후생은보하)면용)기대 이
)원이록 유 배원 망 이두. 및 위D 복이 토토
%
H
PR
아쿠아
15가지오색 제배 함유
수분8 미네할
0-70-412
행물품 신고는 국반없이39
매트
영양서브",0
"이탈리안 발사믹 비네그레트
|제품 명|-올리브유60%, 발사믹식초40%
•원산지: 이탈리아
•본 제품은 공정거래위원회
고시 소비자 분쟁해결 기준에
의거 교환 또는 환불받을 수 내포장:PP
있습니다.",0
"•보관방법: 직사광선을 피해 서늘한 곳에
보관하시기 바랍니다.",0
"•부정·불량식품 신고는 국번없이 1399
•반품 및 교환장소: 구입처 및 수입원.
•샐러드나 전채 요리의 드레싱으로 사용
페트
|식품유형| 소스
(주)이마트 / 02)380-5678
|수 입권| 서울시 성동구 뚝섬로 377 (성수동2가)
|제 조사| SOI-Solo Olio Italiano S.r.l.
| 유통기한
|내용량 | 500ml (10mlX50개)
올리브유60%, 발사믹식초40%(와인식초, 포도농축액, 카라멜| 하시거나, 훈제연어와 같은 생선요리에
|원재료명 | 색소, 무수아황산(산화방지제).
아황산류 함유
곁들여 드실 수 있습니다.",1
"브루쉐타, 빵
등에도 어울립니다.",0
"·사용 전, 잘 흔들어 드시기 바랍니다.",0
"|포장재질| 외포장-폴리에틸렌테레프탈레이트, 내포장- 폴리프로필렌",0
"홍삼의 선물 활력진액
활력의 기준을
바꾸다
홍삼의 선물 활력진액으로
면역력과 피로 개선을 더욱 진하게 선물하세요!",0
"홍삼의
선물
활력진역
20ml
매일 하루 1병으로 채우는 진한 활력
홍삼의 선물활력진액
100% 국내산 6년근 홍삼농축액을 그대로 담은
앰플형 홍삼 제품, 홍삼의 선물 활력진액으로
더욱 깊이 있고진한 활력을 느끼실 수 있습니다.",0
"홍삼의 선물
아주 특별한 활력
콜라보레이션!
홍삼의 선물
GC 녹십자웰빙
GC 녹십자웰빙은?
건강산업의 글로벌 리더인 녹십자의 자회사로서,
자연에서 얻어지는 천연 원료를 이용하여
건강기능식품을 연구·개발하고 있습니다.",0
"홍삼의 선물은 헬스케어 대표기업 녹십자웰빙과 공동 개발하여
건강에 대한 깊은 철학과연구 노하우를 바탕으로 탄생했습니다.",0
"오리지널로 채우는 활력
홍삼의 선물활력진액
A
무료
증정
정성이 담긴선물 준비에
쇼핑백은 필수!
홍삼의 선물활력진액 1세트(20mLx 28병)
홍삼의 선물활력진액 쇼핑백(증정)
마르지 않는 활력의 힘
홍삼의 선물
활력진액
[주원료]
100% 국내산
6년근 홍삼농축액
[부원료]
에프발효
인삼농축액
진세노사이드함량
15mg
프리미엄
앰플형 홍삼 제품
#더도말고덜도말고딱1일1병
풀리지 않는 피로엔
진한 활력 1병이 답!
홍삼 선물
식약처가 인정한
홍삼의 선물활력진액의 5대 기능성을
사랑하는사람에게 선물하세요!",0
"면역력 증진에도움을 줄수 있음
피로개선에도움을 줄수 있음
혈소판응집 억제를 통한 혈액 흐름에 도움을 줄수 있음
기억력 개선에도움을 줄 수 있음
항산화에도움을 줄수 있음
'건강기능식품' 문구또는 마크가있는지확인하세요!",0
"가능식품
식품의약품안전처에서인정·신고된제품만제품 포장에
'건강기능식품' 문구 또는마크를 넣을수 있습니다.",0
"제품 구매 시, '건강기능식품'문구 또는 마크가 있는지 꼭 확인하세요.",0
"홍삼의 선물
'홍삼이주는선물'이란의미로,
하루하루를숨가쁘게 달려가는 고마운우리 몸에게
건강한 활력을 선물하고자 탄생한 브랜드입니다.",0
"나의 하루를아껴 주는 일이
그 무엇보다 가장 중요하고 가치 있는일이 되도록,
하루의 시작을 홍삼의 선물과 함께하세요.",0
"나에게새로운활력이 필요할 때, 홍삼의 선물
Gift from Red Ginseng
사랑하는 사람에게만 알려 줄래요
나만의 활력 레시피
홍삼의 선물
활력진액을
준비해 주세요.",0
"오늘의 활력을
가득 충전하세요!",0
"뚜껑을 힘 있게
열어 주세요.",0
"오늘도 홍삼의 선물 활력진액으로
하루 활력 충전 완료!
꿀TIP
소장하고 있는 텀블러에 홍삼의 선물 활력진액 1병(20 L)을 넣고,
물과 얼음을 함께 넣어 흔들어 마시면 이게 바로 사막의 오아시스!
주의! 거품이 많이 발생하면 사포닌이 눈
으로 보이는 것이니 너무 놀라지 마세요.",0
"홍삼의 선물
활력진액으로
마음을 전하세요!",0
"#선물추천 %#특별한선물 %#부모님선물 %#감사선물
100% 홍삼농축액으로 더욱 진하게!
더 진한 활력을 선물하고 싶다면,
홍삼의 선물 활력진액
용삼의 선물
좋은 것만 꾹꾹 눌러 담은
홍삼의 선물활력진액
주원료
홍삼 특유의 유효 사포닌으로 가득 채워진
100% 국내산
6년근홍삼농축액
홍삼은 수삼을 쪄서 말린 붉은 인삼입니다.",0
"오랜 세월 토양의 원기를 흡수한 인삼이 열처리 공정을
거치게 되면 2차적인 성분의 변화가 일어납니다.",0
"이 과정에서 얻게 된 홍삼 특유의 진세노사이드
Rgl, Rb1, Rg3 등 유효 성분이 풍부한 사포닌이 함유된
국내산 6년근 홍삼농축액입니다.",0
"홍삼의 선물 활력진액의 5대 기능성
혈소판 응집 억제를 통한
혈액 흐름에
도움을 줄 수 있음
면역력 증진에
도움을 줄수 있음
피로 개선에
도움을 줄 수 있음
항산화에
도움을 줄 수 있음
기억력 개선에
도움을 줄수 있음
부원료
녹십자웰빙의 독자적인 발효인삼 원료
에프발효인삼농축액
녹십자웰빙의 독자적인 효소전환기술(Biotransformation)을
적용한부원료로, 인삼을 식용이 가능한균주로 발효시킨
발효인삼원료입니다.",0
"홍삼의 선물, 개발부터 완성까지
홍삼의 선물x 녹십자웰빙
홍삼의 선물 활력진액은 헬스케어 대표기업 녹십자웰빙과
공동 개발하여 건강에 대한깊은 철학과 연구 노하우를
바탕으로 탄생했습니다.",0
"GC 녹십자웰빙
건강산업의 글로벌 리더인 녹십자의 자회사로서,
자연에서 얻어지는 천연 원료를 이용하여
건강기능식품을 연구·개발하고 있습니다.",0
"홍삼의
선물
력진액
20m
믿고 먹을수 있는홍삼의 선물활력진액
안심하고 드세요!",0
"Good Manufacturing Practice (우수건강기능식품제조기준)
홍삼의 선물활력진액은 GMP 인증을 받은 깨끗한시설에서
원료부터 생산·포장•출하에이르기까지전공정에 걸쳐
체계적으로제조됩니다.",0
"GMP
홍삼의 선물활력진액은 식품의약품안전처로부터
안전성 및 기능성을인정받아식약처에 품목제조신고되어
있는 건강기능식품입니다.",0
"건강
기능식품
매일 아침,
몸을 위한 건강한 사치
, 1일 1회 1병(20(mL)을 정량 섭취하세요.",0
"·홍삼농축액 그대로 드시거나, 냉/온수에 타서 드셔도 좋아요.",0
"Anytime
1일 1회 1병
냉·온수흔합
홍삼의 선물 활력진액
사랑한다면 챙겨 주세요!",0
"곁에서 챙겨드리지 못해늘 죄송한
야근과 회식으로 항상 지쳐 있는
남편에게
부모님께
취업준비로 밤낮없이 열심인
특별히 감사의 마음을 전하고 싶은
자녀에게
소중한 분에게
보관 및 섭취 시 주의사항
-직사광선 및 고온다",0
습한 곳을 피하여 서늘한 장소에 보관하시고 개봉 후에는 바로 드시길 바랍니다.,0
"-영유아, 임산부, 수유부는 섭취에 주의하시길 바랍니다.",0
-알레르기 체질이거나 특정 질환이 있는 분은 섭취 전의사와 상담하시길 바랍니다.,0
"-의악품(당뇨치료제, 혈액항응고제) 복용 시 섬취에 주의하시길 바랍니다.",0
-간혹 침전물이 생길 수 있으나 원료 성분이오니 안심하시고 잘 흔들어 드십시오.,0
"유통기한
-유통 기한은 제조일로부터 24개월 (제품 유통 기한 확인 가능)
홍삼의 선물활력진액 제품 정보
홍상선물
·제품명 : 홍상의 선물 칠력진액
·내용광 : 20㎡L x 28병 (560 mL, 700kcal
· 원료명 및 함량 : 6년근 홍삼농축맥 [고형분60%, 진세노사이드 Re1, Ra1 및 R3의 합 15mga 국산9%
정제수 프락도올리고당 모자능축액국산, 이소말토올리고당 벌굴국산, 어호인삼농축역 영지축역 당귀농축액역
상황버섯추출, 소지황농축액타우린 L-아르가 비타민C, 구면산복립금출용 효스처리스테비아 전
•원료삼 배합비율 : 홍삼근 70%, 홍마상 30%
· 권장 섭취강 및 섭취방법 1일 1회, 1회 1 20 mL을 섭취하십시오.",1
"· 섭취시 주의사항
-영유아, 임산부. 수유부는 섭취에 주의하시기를 바라며 15세 이하는 섭취많의 절반 정도를 선취하십시오
-말레르기 체이거나 특정질환이 있는 분은 섭취전 의사와 상담하기 바랍니다.",0
"-의막품 (당뇨치료제, 설맥함8고제) 북용 시 섭취에 주의하시기를 바랍니다.",0
-긴혹 침전불이 생길 수 있으나 원료성문이모니 만심하시고 잘 흔들어 드심시오.,0
"-미 제품은 난위가금류 우유 데밀 땅콩, 대두, 밀 고등어 게 사우, 돼지고기, 복송아 도마토,
아8산류를 사용한 제공과 같은 사실에서 제조하고 입습니다.",0
· 주의사항 : 용기 개봉 시 손이 다치지 않도록 뚜정 부위를 조심스럽게 잡고 여시기 바랍니다.,0
제품에 얼을 가하거나 열리지 않도록 주의해주시기 바랍니다.,0
"용기가 변형되거나 손되어 내용물의
맛 향, 색이 변한 경우에는 섭취하지 않도록 해 주시기 바랍니다.",0
"•내포장재질 용기-유리, 캡-AL+PVC
· 보관상 주의사항 : 직사광선 및 고온 다습한 곳을 피하여 서늘한 장소에 보관하시고 개봉 후에는
바로 드시기 바랍니다.",0
영유아의 손이 닿지 않는 곳에 보관하십시오.,0
•본제품은 질병의 예방 및 치료를 위한 의약품이 아닙니다.,0
·건강기능식품은 인체에 유용한 기능성을 가진 원료나 성분을 사용하여 제조 가공한 식품입니다.,0
·본 제품은 공정거래위원회 고시 소비자분쟁해결 가준에 의거 교환 또는 환불을 받으실 수 있습니다.,0
"1일 섬취량 : 20mL
K의수는 일문기문에 대한
영양. 기능정보
홍상: 연역력증진· 피로가선·헬소판 응집 억제를 통한 할를-기억력 개선· 항산화에 도움을줄수 있을
1회 분량 (1일 섭수량 담 함량) : 열량 25kcal 탄수화물 5g (2%L 당류 3g. 단백질 Og (0%L
지방 0g (0%), 나트륨 Omg (0%) 진세노사이드 Rg1, Rb1 및 Rg3의 합 15mg
·제조원 : (주)팝력코리아 |강원도 원주시 문막을 문막공단길 59
·유통전문판매원 : (주)녹십자웰빙 |경기도 성남시 분당구 황새울로 246 B동 7층
(주)라이프클럽 | 서울특별시
구 방배전로24길 7
·고환문의처 : 구입처 및 고객상담실 · 부작용 추정 사례 신고는 국번없이 1577-2438
·고객상담센터 : 1800-9766
""홍심의 선물""은 (주)라이프클럽의 홍상 전문 브랜드이고,
""홍심의 선물 할력진액은 녹십자불빙과 공동 기획한 상물입니다.
GMP
www.hongsamgift.com
÷GC 녹십자웰빙
LIFECL UB
www.lood.go.kr'에서 건강기능식품
이더즈
이력추적 관리번호 (바코드+유동기한
8자리)를 입력하시면 건감기능식품의
정보를 확인하실 수 있습니다.
마음을 전하고 싶을땐 쇼핑백에 함께 *
※
할력진액
구매시
쇼핑벽
무료증정!
삼의선물
홍삼의 선물 안심 배송 박스
소중한 활력, 집까지 안전하게
활랙의 시작
홍삼의 선물
혹시, 병이라서 깨질까 걱정하셨다면 염려 마세요!
밥 먹고 일만 하는 저회 홍삼의 선물 배송팀이
안전하게 포장해서 보내 드려요.",0
품격있는 석류즙 4종 다양하게 즐기세요!,0
"나에게 딱 맞는 석류즙은?
※맛에 대한 이해를 돕기 위해 작성된 상대적인 지표로 개인에 따라 차이가 있을 수 있습니다",0
"※
유기농 석류즙
순수한 석류즙
자연의품격 원조 베스트 셀러
이란산 석류의 매력적인 진한산미
유기가공식품 인증제품
신맛, 단맛, 떫은 맛의 균형잡힌조화
원산지 이란
원산지 터키
브릭스 13 Brix 이상
브릭스 13 Brix 이상
|순수한석류즙
유기농석류
신 맛 ★★
신 맛 ★
단 맛
★★ ★
단맛 ★★★
떫은맛 ★★ ★
떫은맛 ★★ ★
진짜 석류즙
통째로 착즙한
100
아이들도 먹기 편한 과채주스
향긋한 과일향과 달콤한 단맛
NFC착즙 석류원액 100%
석류 본연의 깊고 진한 새콤달콤함
원산지 스페인
NEW 원산지 터키
브릭스 15 Brix 이상
(브릭스 14 Brx 이상
통매로 착즙한
석류즙 100
|진짜석류즙
신 맛 ★ ★
신 맛
맛★★ ★
단 맛 ★★ ★
단
HACCP
떨은맛
닮은맛
GNM
자연의품격
이란산석류본연의 새콤달콤 진한 맛
순수한 석류즙
자연의품격 순수한 석류즙은 품질 좋은 이란산 석류를 엄선하여 석류 본연의
새콤달콤한 맛을 정직하게 담은과채주스입니다.",0
"GNM ® 자연의품격
순수한 석류즙
| 이란산 석류 본연의 사콤달콤 진한 맛
자연의몸격 순수한 석류즌은 품질 좋은
아준산 류를 염신하여 석류 본연의 새공달콤한 맛을
정작하게 담은 과해주스입니다.",0
"100% (13 B 이상 이란산/과· 체주스 70mOic
~
자연의품격 순수한 석류즙이
특별한 이유!
CHECK 3
CHECK
CHECK 2
석류의 끝맛은 떫다!",0
"정작하게 담은
석류의 맛과향
하루 1포로
간편하게 즐기는
순수한 석류즙
이란산
석류과즙 100%
주목 1.
이란산석류과즙 100%
석류를 재배하기에 적절한 토양과 기후조건을 가진 이란은
석류의 대표적인 생산지로 알려져 있습니다.",0
"실제 자연의품격에 공급되는석류 농장의
모습입니다.",0
"주목 2.
이란산 석류의
정직한 맛과 향!
순수한 석류
Nare(
스o.
석류는 새콤달콤하면서도 끝맛이 약간 떫은 특징이 있습니다.",0
"자연의품격 순수한 석류즙은 이란산 석류과즙 100 %로
석류의 맛을 정작하게 담은 과채주스입니다.",0
"석류 POMEGRANATE
석류는 단단하고노르스름한 껍질이 감싸고 있으며,
과육 속에는 많은 종자가 있습니다.",0
"먹을수 있는 부분은 약 20%로
과육은 빛깔이 곱고 새콤달콤한 맛이 나는 것이 특징입니다.",0
석류 원물에 관한 설명입니다.,0
"식이섬유
마그네슘
폴리페놀
비타민B&
판토텐산
칼슘
플라보
노이드
셀레늄
비타민K
비타민C
비타민트
엽산
리보플라빈
티아민
석류 원물에 대한 영양정보로 제품과는 차이가 있을 수 있습니다.",1
"[출처] USDA Food Compositon Databases
May Nasser AHMuammar Ph,D. Fozia Khan Ph,D. (2012), Obesity: The preventive role of the pomegranate
(Punica granatum), Nurkon 28 (6) 595-604
자연이 키운선물, 석류'
정직하게 듬뿍 담았습니다.
GNM ®자연의품격
|순수한 석류즙
이란산 석류 본연의 새콤달콤 진한 맛
이란산 식류를 염선하여 석류 분연의 새공콤한 맛을
정식하게 당은 과세주스입니다.
100%(13Bk이상 이란산/과· 주스70mLCOlok
주목 3.
하루 1~3포로 간편하게 즐기는
순수한 석류즙!
손질하기 번거로운 석류!
순수한 석류즙으로 언제 어디서나 간편하게 즐겨보세요!
순수한 석류즙
at s
GNM
순수한 석류즙
참~ 좋은 석류
참~ 쉽게 드세요!
주목 4.
'품격있는 신념!
정직한 제조과정을 거쳐 제품을 생산하는 것은 식품제조의 기본원칙입니다.",0
믿을 수 있는 원료를 사용합니다.,0
"01
원물의 맛을 정직하게 담습니다.",0
"02
03 | 철저한 생산관리와 위생검사로 안심할수 있는제품을 생산합니다.",0
식품제조의 기본을 지키는 것은 자연의품격의 신념입니다.,0
"자연의품격은 원칙을지킴에
최선을 다할 것을 약속합니다.",0
"GNM자연의품격 Lovely package
30포들이 박스포장으로선물용으로좋습니다!
고마운 분들에게 감사의 마음을 전하세요.",0
"GNM자연의물격
순수한 석류즙
순수한 석류증
수수한 석류 순수한석류증
순수한 석류
순수한석류즙
상품 상세정보
식품의 유형
과・ 채주스
내용량
70 mL
품목보고번호
20040275056-317
원재료명 및 함량
석류과즙 100% (13 Brix 이상, 정제수, 석류농축액 / 이란산)
내포장재질
반품 및 교환처
권장섭취량 및 섭취방법
폴리에틸렌(PE)
구입처 또는 고객상담실
성인 1일 1~3회, 1회 1포씩 음용하십시오
① 전자렌지에 직접 넣어 데우지 마십시오.",1
② 개봉 시 내용물이 흘러 나올 수 있으므로 주의하십시오.,0
"③ 포장이 변형, 팽창, 손상되었거나 내용물이 변질되었을 경우
음용하지 마십시오.",0
"④ 제품의 개봉 또는 섭취 시 포장재에 의해 상처를 입을 수
있으니 주의하시기 바랍니다.",0
"⑤ 임산부, 수유부, 특이체질, 알레르기 체질이신 분은 성분을
확인 후 섭취하여 주십시오.",0
"⑥이 제품은 우유, 메밀, 대두, 밀, 게, 새우, 복숭아, 토마토 등을
사용한 제품과 같은 제조시설에서 제조하고 있습니다.",0
"섭취 시 주의사항
① 직사광선과 고온다",0
습한 곳을 피하여 서늘한 곳에 보관하십시오.,0
② 개봉 후에는 냉장 보관하거나 가급적 빨리 드십시오.,0
"·본 제품은 공정거래위원회 고시 소비자 분쟁해결기준에 의거
구입처에서 교환 또는 환불받을 수 있습니다.",0
"부정· 불량식품 신고는 국번없이1399
보관방법
고객상담실
1600-8741
영양정보
1포담
총 내용량 1포 (70 mL/ 30 kcal)
1일 영양성분 기준치에 대한 바율
100 mL 당
1포당
1일 영양성분 기준치에 대한 바율
100㎡L 당
트랜스지방 0 g
3%
포화지방 g
트륨 5 mg
0% 8 mg
0g
탄수화물 8 g
2% 11 g
0% 0g
0%
당류 8g
콜레스테롤 0 mg
8% 11g
11%
O mg
0%
지방 0 g
단백질 0 g
0% 0g
0% 0g
0%
1일 영양성분 기준치에 대한 비율(%)은 2,000kcal기준이므로 개인의 필요 열량에 따라 다를 수 있습니다.",0
"GNM자연의품격 안심배송과정
GNM자연의품격 물류센터는 위생적인 환경을 유지하기 위해 철저하게 관리하고있으며,
발송전까지 청결하게 보관한 최근 상품으로 만나보실 수 있습니다.",0
"유기농앙배주
브로골리진액
GNMO쁘쁘쁘
10포들이 소박스와
튼튼한 선물상자
안전한 소재
4중지 포장파우치
에어캡 안전 포장
전용택배박스
햇빛이 투과되지 않아 내용물의
변색이나 변질로부터 안심되고
강한 내구성으로 파손위험이 적습니다.",0
"배송 중 파손을 최소화 하기 위해
박스에 파우치만 담지 않고 10포들이
소박스를 넣어 흔들림을 줄였습니다.",0
"에어캡으로 싸고 택배박스에 넣는
작업을 추가해 번거롭더라도
파손을 최소화 하고자 합니다.",0
"GNM과 자연의품격이 함께하는
사랑나눔 프로젝트
GNM과 자연의품격은 월드비전 굿네이버스, 밀알복지재단, 해비타트,
초록우산 어린이 재단, 세이브더칠드런 등의 후원단체를 통해 수익금의 일정비율을
국내 아동후원과 해외 아동후원에 사용하고 있으며, 직원들도 도움이 필요한
아동을 위한 일대일 후원에 동참하고 있습니다.",0
"&2 굿네이버스
Save the Children
초록우산
ㅇ 밀알복지재단
World Vision
믿을수 있는 안전한 제조시설
GNM자연의품격 순수한 석류즙은
믿을 수 있는 제조사에서 안전하고 청결하게 만든 제품입니다.",0
제조사에 관련된 내용입니다.,0
"생산물배상책임 보험가입
건강한 먹거리, 고객의 건강을 최우선으로 생각하는 GNM자연의품격은
DB손해보험 생산물책임보험에 가입하여 더욱 안심할수 있습니다.",0
"DB손해보험
Q&A
GNM자연의품격 이런점이 궁금해요!",0
"(Q
보관방법과 유통기한을 알려주세요!",0
실온에보관하셔도 됩니다.,0
"시원하게 드시길 원하시면
냉장보관 하셔도 좋습니다.",0
"유통기한은 제조일로부터 2년
으로, 2년 동안 보관이 가능한 제품이오니 안심하고 드셔도
됩니다.",0
"또한, 자연의품격은 고객님들께 항상 가장 최근에
제조된 제품을 보내드리니 더욱 안심하셔도 됩니다.",0
"A
(Q
결제완료 후 배송지를 변경하고싶어요!",0
"구매하신 몰의 고객센터 또는 GNM자연의품격 고객센터
1600-8741로 문의해 주시면 도와드리도록 하겠습니다.",0
"A
(Q
침전물이 있는데 이게 무엇인가요?",0
"칼슘, 철분 등 무기질(미네랄)이 응집된 것으로 정상적인
부분입니다.",0
"원료성분에 의해 생길 수 있는 침전물로
변질이 아니오니 안심하시고흔들어 드시면 됩니다.",0
"A)
(Q
꾸준히 먹고 있는데 저번과 맛이 달라요!",0
"GNM자연의품격 제품은 함량 및 생산방식을 항상동일하게
적용하고 있으나, 수매 당시 원물의 재배시기나 지역 또는
재배당시의 기후나 토양에 따라 맛이 달라질 수 있습니다.",0
"A
(Q
전자레인지에 데워서 먹어도 되나요?",0
"따뜻하게 드시길 원하시면 전자레인지 전용용기에
덜어서 데워 드시거나, 따뜻한 물에 파우치채로 넣어서
데워 드시길 권합니다.",0
A,0
"고철남홍심
제값주고 제대로 먹읍시다
고철남홍삼은
가격 경쟁 을
하지 않겠습니다
고철남홍삼
대표 고철남
중사라연서 좋은 여기라운 차해
A0년간 살관야에
먹은 심안층은 경방한 가게이 좋은 창걸안이
제소선제 모위가 소리하는
소비사와
위일한 방법심니다.
고철남통심
고철남홍삼은 HACCP 인증받은
강화도 고철남홍삼 공장에서 직접 제조합니다.
고찰남 통류
식품인전관리인증
HACCP
해썹(HACCP)이란
위해요",0
"소분석(Hazard Analysis)과
중요관리점(Critical Control Point)의 약자로
식품안전관리인증기준 이라 합니다.",0
"CCP
중요관리점
HA
위해요",0
"소분석
원료와공정에서 발생가능한
병원성 미생물 등 생물학적, 화학적,
물리적 위해요",0
"소 분석
위해요",0
